Date,Operating_Income,Expenses,Assets,Liabilities,Equity,Revenue,Cash_Flow,Net_Income,Debt_to_Equity,ROA,Profit_Margin,Interest_Expense,Tax_Expense,Dividend_Payout
11/2/2016,9070888.82,3823021.44,223030097.4,251802818.5,26360098.05,13430634.23,2846256.48,5247867.38,9.55,0.02,0.39,1863907.85,677033.89,192783.93
11/3/2016,1722103.71,4453320.03,269450180.9,138904809.8,24113143.48,11429830.8,956791.57,-2731216.31,5.76,-0.01,-0.24,224689.57,953600.02,2826521.52
11/4/2016,5720602.51,2318631.45,343500916.8,123016576.4,84457193.48,3463676.06,5761739.49,3401971.06,1.46,0.01,0.98,1143882.48,157921.21,2687015.62
11/5/2016,4693571.44,1971649.23,477738973.7,247113947.4,13772369.5,7301114.45,573706.64,2721922.22,17.94,0.01,0.37,1222645.91,780353.05,1653013.56
11/6/2016,9841407.55,3504170.24,320292980,349116340.8,47726458.83,13522944.71,3568869.41,6337237.32,7.31,0.02,0.47,1340183.44,314806.44,1676427.17
11/7/2016,2008350.12,4135306.74,384617262.3,379758817,25138329.02,2613557.12,2970344.52,-2126956.62,15.11,-0.01,-0.81,585765.82,882264,1995955.98
11/8/2016,4580700.39,3930283.11,277819726.8,60244205.67,89139719.41,14498416.06,5700331.54,650417.28,0.68,0,0.04,792676.21,974236.69,1222445.03
11/9/2016,9725233.9,4090161.42,335346814.1,78834872.79,60133646.19,10829113.39,6246841.05,5635072.48,1.31,0.02,0.52,1702993.01,857228.42,1976944.62
11/10/2016,8789564.13,2460124.92,81919497.26,378999778.3,30824257.27,10207887.71,2780709.77,6329439.22,12.3,0.08,0.62,470391.26,1120528.49,229828.33
11/11/2016,8353648.64,4180253.97,164476211.4,299883386.8,55218455.84,5517270.33,6587202.61,4173394.67,5.43,0.03,0.76,1671048.91,536633.4,256738.12
11/12/2016,3321125.44,1040940.75,212833891.9,355537653.4,75833772.37,5234293.25,2704375.7,2280184.69,4.69,0.01,0.44,1169045.3,1159404.56,1425968.22
11/13/2016,2537988.29,2950200.94,262622009.8,97000400.97,96230620.8,14246756.85,3847447.7,-412212.65,1.01,0,-0.03,1548156.27,677512.27,1693904.67
11/14/2016,7017788.98,525913.97,70541935.48,243282631,29840140.38,5877541.91,5952638.95,6491875.01,8.15,0.09,1.1,1455854,752067.52,2674671.16
11/15/2016,9364383.9,1960636.23,113010843.9,286433045.9,89756359.49,12081568.86,5696901.72,7403747.67,3.19,0.07,0.61,494271.84,989748.08,403515.84
11/16/2016,6010866.04,2149076.91,174566438.5,278442516.5,94087370.28,7110583.38,7905263.54,3861789.13,2.96,0.02,0.54,1180744.2,76619.66,2485678.99
11/17/2016,6144514.21,2282777.11,487189710.9,175097642.5,92477849.01,3810302.92,2188707.68,3861737.09,1.89,0.01,1.01,1748673.99,998291.62,709137.28
11/18/2016,3519811.84,3629602.43,199106153.2,25850058.84,67187292.12,2139298.87,5467384.35,-109790.59,0.38,0,-0.05,921020.85,946948.47,1242842.58
11/19/2016,7925436.4,2248511.46,266918476.2,241511901.6,66683858.9,9075345.38,5072614.31,5676924.94,3.62,0.02,0.63,1936522.46,499278.32,1018147.06
11/20/2016,2683393.74,2519121.3,138243970.7,116178584.9,46288956.99,14685124.64,7363238.41,164272.44,2.51,0,0.01,959208.69,174401.71,1260450.29
11/21/2016,3913113.13,1568948.59,324851032,191096613.5,77715809.41,6798770.52,1672716.06,2344164.54,2.46,0.01,0.34,371292.71,181856.4,536436.94
11/22/2016,4828927.95,2179633.06,176307447,383880785.7,57816461.65,6643500.34,6138486.23,2649294.89,6.64,0.02,0.4,839925.89,1388674.43,1560353.22
11/23/2016,5568493.41,1522713.32,143146660.3,171633420.7,70969426.41,6473191.03,4762014.62,4045780.09,2.42,0.03,0.63,1908234.57,1049455.02,2424763.51
11/24/2016,3181687.59,829381.66,282457682.8,339124610.5,48561211.35,8767069.88,2559994.02,2352305.93,6.98,0.01,0.27,707469.61,234298.79,1380448.63
11/25/2016,2033531.42,3215518.67,52477609.62,91645430.18,75834681.76,7728643.48,4058261.86,-1181987.25,1.21,-0.02,-0.15,1749386.5,567248.6,1522779.37
11/26/2016,6495580.38,3506957.59,53448814.69,275534989.3,84202436.58,13438890.15,3003324.48,2988622.79,3.27,0.06,0.22,1774376.3,909100.34,2561426
11/27/2016,3597674.98,3287706.56,148580964.1,391262642.7,23179263.09,8571770.29,4844850.52,309968.42,16.88,0,0.04,765354.4,1261578.97,2147568.53
11/28/2016,6231143.99,2585723.2,66524613.13,58719378.33,84963674.4,8600851.9,7167504.58,3645420.8,0.69,0.05,0.42,258189.55,113308.35,1522317.78
11/29/2016,2389264.44,2209036.01,98611589.36,23161578.05,58626687.86,3798830.73,4769787.38,180228.43,0.4,0,0.05,1476660.03,393118.04,847317.38
11/30/2016,5330260.92,4385001.42,202487292.2,184761461.2,86019931.82,14775614.03,5237918.14,945259.49,2.15,0,0.06,691873.37,1340136.04,2666287.57
12/1/2016,5793304.89,2835868.03,411163555.8,55197683.56,48817153.57,5249647.58,4390608.85,2957436.86,1.13,0.01,0.56,1587554.87,63290.05,1773359.16
12/2/2016,1466411.83,2656318.45,307421889.5,304386052.9,44113643.68,2953732.88,883741.3,-1189906.62,6.9,0,-0.4,941044.21,342028.7,741328.07
12/3/2016,4029438.5,615389.3,280700476.7,367528492.3,92355465.93,10620901.24,2246439.18,3414049.21,3.98,0.01,0.32,1022006.81,1440585.06,880447.28
12/4/2016,2209732.09,2035615.22,182069970.4,184927969.6,32605234.08,9739762.81,4190012.97,174116.87,5.67,0,0.02,1578027.87,939432.68,2429085.96
12/5/2016,1570374.73,2210880.28,469289173.7,118310424,85979109.28,7396893.5,2826764.63,-640505.55,1.38,0,-0.09,826490.33,429423.48,228022.13
12/6/2016,9909642.09,2294702.51,228656768.6,185073261.2,53561851.53,7488499.04,1863226.98,7614939.58,3.46,0.03,1.02,941941.96,147137.09,2977067.34
12/7/2016,3901184.6,3110775.66,89191745.06,294910170.8,56268589.83,12205830.97,4280996.31,790408.94,5.24,0.01,0.06,814761.89,90877.44,478019.87
12/8/2016,8288870.01,2901211.46,327679932.3,23440581.4,37762145.33,4544264.32,2921073.45,5387658.55,0.62,0.02,1.19,797946.98,404880.37,2408598.72
12/9/2016,3291765.89,3235572.92,101227277.1,243992516,61573798.06,12663293.15,2435807.32,56192.98,3.96,0,0,1099298.5,1328154.44,1244848.42
12/10/2016,7133524.5,3941974.68,205350414.3,253050840.3,39269007.66,10433712.48,3979890.63,3191549.82,6.44,0.02,0.31,1636718.94,653074.8,1527426.93
12/11/2016,7842050.74,4158435.82,278335372.4,262321533.8,13534247.28,7446607.06,1499631.94,3683614.91,19.38,0.01,0.49,787359.79,1094483.39,2653886.67
12/12/2016,6360748.67,3731553.84,443400136.1,111968390.4,34479874.48,7954372.02,7458093,2629194.82,3.25,0.01,0.33,1096083.97,1381513.3,1297442.45
12/13/2016,5244185.7,4799856.63,272095961.2,291340034.9,10574113.91,5336413.69,7007765.73,444329.07,27.55,0,0.08,1374381.92,641658.67,1658731.89
12/14/2016,4706568.23,582046.62,366016444.7,54728764.81,98051930.84,11777486.33,5807154.39,4124521.61,0.56,0.01,0.35,611934.95,327352.19,242969.02
12/15/2016,4139814.4,1381000.94,496767577.6,95722727.86,96917248.88,8667371.65,1296603.71,2758813.46,0.99,0.01,0.32,627293.33,799821,106807.67
12/16/2016,9365762.3,534032.94,109170104,353438617.7,45563976.77,6171109.06,6319079.41,8831729.36,7.76,0.08,1.43,1873484.94,1366721.35,809919.63
12/17/2016,8475574.67,3413636.21,173629186.5,300714797.3,75553376.89,9748651.5,6559679.96,5061938.46,3.98,0.03,0.52,1474715.69,1216342.9,2073690.97
12/18/2016,9685242.2,4541137.47,227559234,25223310.52,41122548.86,14944547.88,6258234.63,5144104.73,0.61,0.02,0.34,1196654.68,145453.27,451668.19
12/19/2016,2118675.01,1595670.33,239822680.3,114382978.9,70398384.14,7658409.64,1354744.15,523004.68,1.62,0,0.07,1330668.1,1054230.56,429909.68
12/20/2016,7577807.28,4671655.45,234959483.9,101474463.5,82488703.87,13968988.21,5329309.68,2906151.83,1.23,0.01,0.21,155668.94,879251.41,1291785.76
12/21/2016,9445064.11,771203.26,458424951.2,122906404.7,95208062.02,6485218.92,6757435.97,8673860.86,1.29,0.02,1.34,1274395.63,1365821.61,1978727.41
12/22/2016,2631097.6,4704962.12,371314690,114072712.7,46019104.83,2711525.19,4830150.51,-2073864.53,2.48,-0.01,-0.76,1068066.86,227598.05,2165008.78
12/23/2016,1598466.41,2082302.09,323557346.3,43759992.38,80496818.47,4655147.38,5348055.31,-483835.69,0.54,0,-0.1,1136924.39,824352.36,617506.95
12/24/2016,7670085.84,956393.73,189217723,194397396.3,33933560.56,7443036.86,3937726.1,6713692.12,5.73,0.04,0.9,782905.27,1325220.91,330805.63
12/25/2016,6170258.02,2686422.92,420705672.9,298438720.4,99129907.34,4855254.07,4465304.9,3483835.1,3.01,0.01,0.72,254800.41,644534.49,2827151.4
12/26/2016,8576458.99,1655494.55,479777230.2,250558055.4,12319263.89,2002951.5,757826.44,6920964.44,20.34,0.01,3.46,467344.54,748892.63,855932.51
12/27/2016,2257951.39,1781928.06,419539227.2,275691234.1,64317592.59,13895019.99,5292222.66,476023.33,4.29,0,0.03,1906414.96,152167.98,2574704.84
12/28/2016,8157405.81,1882804.84,50704297.34,50836687.84,69355538.35,12970432.35,1110854.1,6274600.96,0.73,0.12,0.48,876529.17,453308.28,2604125.21
12/29/2016,2814645.88,4113616.54,336380616.6,381566469.9,71924100.14,11649799.01,3762609.46,-1298970.66,5.31,0,-0.11,986698,520534.64,2340315.52
12/30/2016,2472903.49,2926225.75,73010921.65,338626896.9,20834882.09,4181589.74,2694913.23,-453322.26,16.25,-0.01,-0.11,200148.6,1420427.55,589617.46
12/31/2016,2478392.18,1900884.65,165923249.2,325934321,94467680.51,3564726.49,4590709.63,577507.54,3.45,0,0.16,171375.84,459867.67,2483224.23
1/1/2017,8331172.48,3246502.02,76786115.16,332733845.9,26306495.11,2878861.74,1500622.52,5084670.46,12.65,0.07,1.77,1462644.75,718259.67,2330826.62
1/2/2017,6986774.99,3722678.03,321707953.8,374429993.1,66047806.29,11412379.45,5687325.51,3264096.95,5.67,0.01,0.29,1122379.86,1023391.41,1830496.67
1/3/2017,5707588.82,1726808,358965461.1,226816507.1,30040847.12,14074503.49,6462586.53,3980780.82,7.55,0.01,0.28,1066541.37,285165.89,1077885.9
1/4/2017,4229474.36,2360970.96,101519437.1,96107166.79,37649477.53,7596965.67,1725158.37,1868503.4,2.55,0.02,0.25,561936.61,755341.46,861274.95
1/5/2017,8894804.87,1048487.42,222727497.4,254377771,59181268.76,3548828.74,1282348.16,7846317.45,4.3,0.04,2.21,1515026.39,1120881.61,453478.72
1/6/2017,4532005.97,1315172.07,255306429,302294967.6,47547407.67,8661106.67,1591366.12,3216833.89,6.36,0.01,0.37,419649.5,1306940.06,1578295.49
1/7/2017,8349394.96,3565030.34,216073859.8,300408609.5,24420304.09,6534814.8,7078456.71,4784364.61,12.3,0.02,0.73,460876.01,958075.95,1797256.54
1/8/2017,4952214.18,1316472.56,104461250.2,218150629.2,25384276.22,6872724.02,4461419.46,3635741.61,8.59,0.03,0.53,975353.13,1020127.6,1142083.07
1/9/2017,4392499.86,2863235.23,238526505.6,46014313.35,47633030.93,10077298.11,4004457.47,1529264.64,0.97,0.01,0.15,643931.74,233111.04,1478541.3
1/10/2017,5164118.07,3690708.18,388030121.5,161022916.6,78155468.04,11343335.47,1300338.64,1473409.89,2.06,0,0.13,570179.66,1421375.92,1154191.93
1/11/2017,3712400.87,980946.15,81953449.04,369891311.2,90816818.22,3437846.79,5371670.05,2731454.71,4.07,0.03,0.79,1325951.52,242232.41,1958917.57
1/12/2017,7728484.42,3052904.99,86081006.34,242090585.7,17571489.6,2462673,7009996.94,4675579.43,13.78,0.05,1.9,1336846.32,1173275.76,2713651.7
1/13/2017,5524483.51,1654532.53,209647081.3,224566138.4,45379351.68,14926293.93,6711394.02,3869950.98,4.95,0.02,0.26,1666582.43,433983.67,575368.76
1/14/2017,3089914.26,4833170.94,473776570.2,122164335.5,19022100.74,5025468.54,5195410.32,-1743256.68,6.42,0,-0.35,893646.28,1403710.06,1206085.55
1/15/2017,9096171.16,2675955.41,350857691,160010589.6,11493323.26,2699796.82,1064590.37,6420215.75,13.92,0.02,2.38,238861.67,1093941.33,508518.95
1/16/2017,4455020.99,4126966.47,355401480.5,360231513.9,69554681.44,4468379.28,1342977.7,328054.52,5.18,0,0.07,619966.13,1143029.88,1912336.93
1/17/2017,5891975.75,2976019.44,212863995.9,273255958.1,64220449.78,2506452,869817.4,2915956.31,4.25,0.01,1.16,1962010.38,367635.8,2213724.48
1/18/2017,9158249,695356.4,317147356,319207070.2,24671720.24,7093541.63,2431094.12,8462892.6,12.94,0.03,1.19,1232891.29,692407.97,2802546.92
1/19/2017,6618141.96,3349181.19,54559032.81,192651260.8,31043154.98,12431223.2,1517461,3268960.77,6.21,0.06,0.26,1448500.46,945829.13,908728.59
1/20/2017,2052082.37,4781315.04,336243220.9,259493943.4,12133697.83,6436177.85,2450360.3,-2729232.67,21.39,-0.01,-0.42,113979.88,1166461.75,2855612.5
1/21/2017,9458489.11,3207253.19,460979126.4,114385771.3,85145248.51,7774384.29,3387935.42,6251235.92,1.34,0.01,0.8,1084590.89,200741.1,283461.75
1/22/2017,6649372.48,4186349.87,325658060.8,288075115.5,97722153.64,10782628.06,7572370.88,2463022.61,2.95,0.01,0.23,171304.45,1445429.71,1848740.2
1/23/2017,4014150.53,4478929.09,443164367.1,182488506.8,22191358.31,8615622.91,5077820.45,-464778.55,8.22,0,-0.05,1181537.4,1340819.97,265684.89
1/24/2017,2253448.65,1526358.97,375787875,188167295.6,30832769.24,13198793.92,6762303.39,727089.68,6.1,0,0.06,1849464.61,442005.46,2691945.14
1/25/2017,8146226.7,1454201.78,104251287.4,266742483.3,88156857.16,13258463.78,5827636.26,6692024.92,3.03,0.06,0.5,1939996.35,1243002.35,1636446.27
1/26/2017,6580654.8,3249414.45,456103988.3,375786636.2,93381741.82,2128839.04,1343773.48,3331240.35,4.02,0.01,1.56,1127050.08,801569.69,2041110.22
1/27/2017,5801149.83,2349628.11,79899729.96,44322411.71,47766464.45,12114601.98,6019403.05,3451521.71,0.93,0.04,0.28,970589.13,719619.4,2511564.39
1/28/2017,9045033.25,4279375.86,290285362.7,333402430.2,14556022.5,7989536.8,2563241.61,4765657.38,22.9,0.02,0.6,1895532.48,505929.45,535900.81
1/29/2017,8097374.9,4550104.06,113961705.7,131105582,13545265.03,14854927.04,5293308.85,3547270.85,9.68,0.03,0.24,1379858.68,892404.45,211915.53
1/30/2017,2365073.92,2090396.21,55267974.83,188689392.7,61655487.95,8282016.99,3057214.8,274677.71,3.06,0,0.03,223308.63,1108339.22,2648755.32
1/31/2017,3805498.61,1565917.52,239915417.1,28327064.93,45360559.8,14829647.29,7982541.97,2239581.09,0.62,0.01,0.15,984878.6,645852.71,1013306.36
2/1/2017,3236402.26,4012364.82,182768318.4,134397509.6,12578718.48,11809401.7,2476636.1,-775962.56,10.68,0,-0.07,556465.54,962367.83,474038.83
2/2/2017,7695516.63,1736627.16,268700222.2,210999872.2,62492715.31,5231863.5,2593478.53,5958889.47,3.38,0.02,1.14,992628.21,1064003.74,1458537.59
2/3/2017,1301791.91,4201764.43,309739949,41346909.39,11017228.29,8999134.73,7480041.92,-2899972.52,3.75,-0.01,-0.32,965384.59,1081126.63,1835087.62
2/4/2017,6129007.16,2406822.14,69682582.54,206616377.2,80863476.23,14897763.31,684833.03,3722185.02,2.56,0.05,0.25,1206075.13,125350.84,189814.75
2/5/2017,7862128.17,3503974.55,105351482.8,372302039,37578954.04,13147897.9,5725167.41,4358153.62,9.91,0.04,0.33,777863.93,1296634.32,897197.41
2/6/2017,8890890.73,929908.91,301389078.4,60049422.88,13623220.27,3265769.62,5939947.93,7960981.82,4.41,0.03,2.44,412113.85,714467.31,195119.64
2/7/2017,4078735.74,3307366.96,204425308.9,310487476.7,62951699.89,11182835.96,6772839.33,771368.78,4.93,0,0.07,1057066.93,430503.32,1318972.63
2/8/2017,8391315.74,2532954.55,378128069.4,175675000.3,45791597.3,6492534.62,7808294.83,5858361.19,3.84,0.02,0.9,1677385.48,400558.54,2695790.08
2/9/2017,1995685.63,3139738.08,343531241.9,268966011.5,97642037.2,2090769.4,7817014.39,-1144052.45,2.75,0,-0.55,1361623.23,750370.46,2949691.99
2/10/2017,8618070.63,1256063.93,430521963.4,118889907.2,58977879.63,7245252.6,989575.68,7362006.69,2.02,0.02,1.02,742898.95,1335905.73,1947437.91
2/11/2017,2147397.96,3815931.85,361621772,80607059.77,34771526.29,5051807.48,6663794.92,-1668533.89,2.32,0,-0.33,1877493.74,598603.99,568749.31
2/12/2017,4575585.62,4382586.85,243468984.8,80975793.42,73849497.82,12645300.52,5347324.5,192998.77,1.1,0,0.02,1833194.39,1137102.33,2726963.23
2/13/2017,8175658.29,1475329.1,352834980.1,46786939.34,34434280.23,6385297.91,5355066.01,6700329.19,1.36,0.02,1.05,497761.96,190387.16,1597118.69
2/14/2017,2349256.85,930715.5,173921528.4,90545747.86,91381896.23,12757808.02,1462624.45,1418541.35,0.99,0.01,0.11,174893.41,740282.22,545873.01
2/15/2017,3063262.56,606373.64,187841074.5,272403366.3,43724977.35,2007773.2,5376403.75,2456888.92,6.23,0.01,1.22,1508486.55,1487944.9,2773007.34
2/16/2017,7500273.12,3388871.75,405043322,355042432.5,59488170.65,6001648.95,7868619.35,4111401.36,5.97,0.01,0.69,1672459.5,1167134.81,2296660.25
2/17/2017,7480328.83,3231923.16,250888782.4,329367760.5,14551579.34,5135147.79,7338639.27,4248405.67,22.63,0.02,0.83,1938942.68,355266.31,2221945.29
2/18/2017,6770328.7,2960138.36,409271153.2,280351037.8,48350911.42,5036375.69,3793479.96,3810190.34,5.8,0.01,0.76,1790689.15,777090.14,2156624.04
2/19/2017,7245536,1543761.93,420090068.2,61964108.1,84912718.57,2886426.06,799609.8,5701774.07,0.73,0.01,1.98,1241016.06,388755.91,680985.48
2/20/2017,5884519.99,2259076.98,435903052,129891229.6,82508392.48,4432615.52,3217201.18,3625443.01,1.57,0.01,0.82,1107099.44,643863.34,711919.41
2/21/2017,3266191.53,3175143.51,462485856.1,137726612.6,30188670.3,9222144.41,6697927.34,91048.02,4.56,0,0.01,152898,1181121.83,2096049.7
2/22/2017,4111263.94,2735450.86,243943349.2,114983639.6,30347116.39,5787693.95,5761243.26,1375813.08,3.79,0.01,0.24,568647.25,1168275.98,737195.98
2/23/2017,2634379.45,4945034.84,193490068.2,215702150.7,83557478.1,7426132.17,3945077.42,-2310655.39,2.58,-0.01,-0.31,973268.03,380745.55,1372147.92
2/24/2017,9176055.05,1113978.89,311989436,223510449.7,93735857.82,6899269.44,913261.51,8062076.17,2.38,0.03,1.17,1294157.41,1387223.81,2367805.29
2/25/2017,6250526.15,3628150.49,217027590.6,155616670.6,18582482.91,13386764.02,3701710.46,2622375.66,8.37,0.01,0.2,1158778.48,909223.87,2373462.3
2/26/2017,4607662.75,2319434.46,320483375.1,154439880.3,50505277.55,13768886.99,4017687.05,2288228.29,3.06,0.01,0.17,1511008.38,600890.22,1414459.14
2/27/2017,5158052.23,2426898.27,367513638.2,334851127.2,40370885.11,8408440.63,7464166.5,2731153.97,8.29,0.01,0.32,631557.17,777806.59,2397350.82
2/28/2017,9525550.06,3729189.95,359782258.3,319931282.4,88361960.99,6292027.35,5308145.78,5796360.11,3.62,0.02,0.92,1173409.95,927353.32,2532003.21
3/1/2017,2380162.63,3615962.68,218548799.2,136962416,17517242.32,3388409.15,2837396.87,-1235800.05,7.82,-0.01,-0.36,267470.26,861841.27,1998849.68
3/2/2017,6276068.49,4960651.97,125087090.8,367239608.7,29001334.83,14394237.43,4439886.98,1315416.52,12.66,0.01,0.09,885964.49,755287.3,762434.97
3/3/2017,5552998.11,1077774.3,243738202.3,382069706.5,77722150.38,2782950.28,995414.81,4475223.81,4.92,0.02,1.61,1525305.58,782152.57,894634.16
3/4/2017,6503088.12,968493.42,114167364.8,144162166,14616446.41,5869453.61,7794261.77,5534594.7,9.86,0.05,0.94,1417461.62,305797.27,1013039.35
3/5/2017,1162991.65,3759524.68,450543665.8,154681480.5,54328184.26,5874860.62,3200449.26,-2596533.02,2.85,-0.01,-0.44,1982221.2,1228462.71,438731.91
3/6/2017,8849115.18,3102741.13,205644857.3,212140978.3,49789633.12,6165216.72,4084005.16,5746374.05,4.26,0.03,0.93,627993.14,835552.46,892162.9
3/7/2017,9389064.54,1733723,119506886.3,377625908.8,40096106.11,4135728.96,3164629.81,7655341.54,9.42,0.06,1.85,1046559.67,240065.8,707605.75
3/8/2017,6086198.65,857387.16,61451491.96,353001384.6,45511508.38,12181098.6,5618837.98,5228811.49,7.76,0.09,0.43,726107.79,1160927.8,1420453.37
3/9/2017,7269857.41,885462.12,340620073.8,58975825.78,57694652.82,3592472.21,5466741.19,6384395.29,1.02,0.02,1.78,937145.92,1402043.77,2734468.89
3/10/2017,9302494.43,4523858.94,336606042.9,169237682.4,24523062.25,10253786.57,5864917.33,4778635.49,6.9,0.01,0.47,1728205.25,1423595,402992.92
